id,source,region,management,construction_year,status_group
24093,river,Arusha,vwc,2010,functional
61767,spring,Mbeya,vwc,0,functional
60692,shallow well,Mwanza,vwc,0,needs repair
49606,river,Kigoma,water board,2000,needs repair
53331,river,Morogoro,vwc,1984,needs repair
72434,spring,Tanga,vwc,2005,functional
9619,machine dbh,Mara,other,2004,functional
48465,spring,Arusha,water board,1965,needs repair
37299,spring,Arusha,vwc,2008,functional
34623,shallow well,Shinyanga,wug,0,functional
1808,rainwater harvesting,Arusha,parastatal,2012,needs repair
39397,spring,Shinyanga,vwc,0,needs repair
38625,rainwater harvesting,Kilimanjaro,vwc,1994,needs repair
64470,spring,Mbeya,vwc,0,needs repair
52235,spring,Kilimanjaro,company,1997,functional
30720,machine dbh,Morogoro,wug,1998,functional
27898,machine dbh,Mara,vwc,2012,functional
14500,spring,Kilimanjaro,water board,2008,functional
68260,spring,Arusha,vwc,2011,functional
63765,river,Morogoro,wua,2008,functional
12850,river,Kilimanjaro,water board,2007,functional
67315,machine dbh,Dodoma,vwc,0,needs repair
71014,spring,Kilimanjaro,vwc,1972,needs repair
10954,rainwater harvesting,Mwanza,parastatal,0,functional
1569,river,Pwani,vwc,2009,functional
69666,river,Iringa,vwc,1986,functional
25308,rainwater harvesting,Singida,parastatal,2011,functional
20482,spring,Arusha,vwc,2003,functional
70124,spring,Kigoma,vwc,1984,functional
40968,machine dbh,Mara,parastatal,2010,functional
37469,shallow well,Tabora,vwc,0,functional
57230,spring,Mbeya,vwc,0,functional
61863,spring,Dodoma,vwc,0,needs repair
537,shallow well,Shinyanga,wug,0,functional
27986,shallow well,Shinyanga,wug,0,needs repair
21332,rainwater harvesting,Singida,parastatal,2006,functional
3613,spring,Kilimanjaro,company,2003,needs repair
25500,spring,Kagera,vwc,0,needs repair
11503,river,Kigoma,vwc,1985,needs repair
42419,shallow well,Mara,other,2001,functional
9093,river,Kigoma,water board,2009,needs repair
44670,spring,Kilimanjaro,vwc,2008,functional
29137,rainwater harvesting,Dodoma,vwc,0,functional
20029,spring,Kagera,vwc,0,needs repair
8817,shallow well,Shinyanga,wug,1997,needs repair
57858,spring,Kagera,vwc,0,functional
16936,shallow well,Shinyanga,vwc,0,needs repair
16849,machine dbh,Kilimanjaro,water board,2008,functional
5641,river,Iringa,wua,1978,needs repair
38628,shallow well,Dodoma,vwc,0,needs repair
73961,spring,Dodoma,vwc,0,needs repair
6034,hand dtw,Mara,vwc,1999,functional
54283,spring,Morogoro,wug,2000,functional
26828,spring,Kilimanjaro,vwc,2002,functional
40118,shallow well,Tabora,vwc,0,needs repair
4231,machine dbh,Singida,vwc,2010,functional
50575,rainwater harvesting,Mwanza,vwc,0,needs repair
27816,shallow well,Kagera,vwc,0,functional
71909,machine dbh,Mwanza,vwc,0,functional
10694,spring,Arusha,vwc,1990,needs repair
71910,shallow well,Manyara,wug,2004,functional
2822,lake,Mwanza,vwc,0,needs repair
43286,shallow well,Kagera,vwc,0,functional
70801,machine dbh,Tanga,vwc,1982,functional
59891,machine dbh,Dar es Salaam,vwc,1970,needs repair
49366,spring,Kilimanjaro,vwc,1978,functional
9257,river,Mbeya,wug,0,needs repair
20726,rainwater harvesting,Shinyanga,parastatal,2007,needs repair
71961,shallow well,Ruvuma,vwc,1988,needs repair
66381,spring,Rukwa,vwc,1980,needs repair
11424,shallow well,Mwanza,vwc,0,needs repair
16704,river,Pwani,private operator,2000,functional
613,shallow well,Morogoro,vwc,2009,functional
72826,shallow well,Manyara,vwc,1993,functional
70319,river,Lindi,vwc,2010,functional
5629,spring,Arusha,wug,2009,functional
65024,spring,Kilimanjaro,company,1962,functional
38326,spring,Arusha,vwc,2007,needs repair
70281,spring,Mbeya,vwc,0,needs repair
33313,spring,Kilimanjaro,vwc,1976,needs repair
10488,river,Rukwa,vwc,1983,functional
3764,machine dbh,Rukwa,vwc,1983,needs repair
12024,spring,Kilimanjaro,water board,1999,functional
72422,machine dbh,Mwanza,vwc,0,functional
16026,shallow well,Pwani,vwc,2007,needs repair
139,spring,Mbeya,vwc,0,functional
22343,spring,Iringa,vwc,1974,functional
31237,shallow well,Tabora,vwc,0,functional
59711,spring,Mara,wug,2011,needs repair
72984,river,Morogoro,vwc,2010,functional
58071,spring,Kigoma,vwc,2003,functional
61427,spring,Ruvuma,wug,2010,functional
71617,hand dtw,Dar es Salaam,other - school,2000,needs repair
54726,shallow well,Dodoma,vwc,0,needs repair
72913,river,Ruvuma,vwc,2011,functional
13642,river,Manyara,vwc,2009,functional
51691,machine dbh,Shinyanga,vwc,0,needs repair
65656,shallow well,Morogoro,vwc,1997,needs repair
49074,machine dbh,Singida,vwc,1970,functional
73609,shallow well,Shinyanga,wug,0,needs repair
54825,spring,Mbeya,vwc,0,needs repair
72124,shallow well,Mbeya,vwc,0,needs repair
30069,river,Kilimanjaro,water board,2007,functional
15057,spring,Kigoma,vwc,1992,functional
62555,shallow well,Singida,vwc,1990,functional
13676,spring,Iringa,vwc,1992,functional
32916,machine dbh,Singida,vwc,2012,needs repair
32960,shallow well,Shinyanga,wug,0,needs repair
57441,river,Rukwa,vwc,2006,needs repair
40712,machine dbh,Mwanza,vwc,0,functional
54462,shallow well,Mtwara,vwc,1975,needs repair
55862,spring,Iringa,vwc,1983,functional
37404,river,Morogoro,vwc,2004,needs repair
4581,machine dbh,Mara,vwc,2009,functional
44713,shallow well,Ruvuma,vwc,1993,needs repair
43887,spring,Ruvuma,vwc,1994,needs repair
56773,spring,Kilimanjaro,vwc,1976,needs repair
52792,spring,Kilimanjaro,company,2009,needs repair
66175,machine dbh,Mtwara,vwc,1982,needs repair
9232,spring,Tanga,vwc,1982,needs repair
64490,river,Kigoma,water board,1990,needs repair
27276,river,Arusha,vwc,2005,functional
54948,spring,Tanga,vwc,1985,functional
71290,rainwater harvesting,Mara,parastatal,1987,needs repair
62037,spring,Kigoma,vwc,2000,needs repair
53108,machine dbh,Mwanza,vwc,0,functional
43324,spring,Rukwa,vwc,1980,needs repair
14413,machine dbh,Pwani,vwc,2000,needs repair
25549,shallow well,Pwani,vwc,2009,needs repair
41444,shallow well,Kagera,vwc,0,needs repair
58722,spring,Kigoma,vwc,1978,needs repair
30029,shallow well,Mwanza,vwc,0,needs repair
15454,machine dbh,Singida,vwc,1990,functional
9605,shallow well,Tabora,vwc,0,functional
66301,machine dbh,Kigoma,vwc,1978,needs repair
46234,river,Kilimanjaro,vwc,1972,needs repair
13740,river,Manyara,water board,2012,functional
10979,machine dbh,Tabora,vwc,0,needs repair
41386,spring,Kilimanjaro,vwc,2011,needs repair
28532,machine dbh,Kilimanjaro,vwc,1961,functional
26258,shallow well,Iringa,vwc,2000,functional
59866,machine dbh,Rukwa,vwc,1985,needs repair
27514,river,Kigoma,water board,1996,functional
61595,spring,Kigoma,vwc,1988,functional
40486,river,Pwani,wua,2003,functional
1191,river,Pwani,private operator,2010,functional
54196,spring,Kagera,vwc,0,needs repair
36361,spring,Kilimanjaro,company,2006,functional
47826,machine dbh,Dodoma,vwc,0,functional
14690,spring,Ruvuma,vwc,1995,needs repair
41393,machine dbh,Kilimanjaro,water authority,1998,needs repair
59009,machine dbh,Tanga,vwc,1970,needs repair
50312,spring,Ruvuma,vwc,1977,needs repair
30017,river,Kigoma,parastatal,2009,needs repair
15905,machine dbh,Morogoro,vwc,1987,needs repair
28712,shallow well,Lindi,vwc,2011,functional
70578,shallow well,Shinyanga,wug,0,needs repair
66203,spring,Iringa,vwc,1985,functional
9918,machine dbh,Dodoma,vwc,0,functional
20936,shallow well,Pwani,vwc,2007,needs repair
45372,machine dbh,Mtwara,private operator,2005,functional
43549,spring,Arusha,water board,2012,functional
28117,spring,Rukwa,water authority,1978,needs repair
63766,spring,Arusha,vwc,2006,functional
42876,shallow well,Shinyanga,wug,0,needs repair
59518,spring,Kilimanjaro,vwc,2012,functional
73210,shallow well,Shinyanga,wug,0,needs repair
11929,machine dbh,Ruvuma,wug,2011,needs repair
37053,spring,Iringa,vwc,2000,functional
25062,machine dbh,Rukwa,vwc,1985,functional
40931,spring,Tanga,vwc,2001,functional
36992,machine dbh,Dar es Salaam,other - school,2000,needs repair
67838,river,Kilimanjaro,other,1972,needs repair
65702,river,Kigoma,water board,2010,functional
68989,spring,Kilimanjaro,water board,1999,needs repair
33668,spring,Kilimanjaro,company,1993,needs repair
54672,machine dbh,Manyara,vwc,2000,functional
20384,shallow well,Shinyanga,wug,0,needs repair
24529,river,Kigoma,water board,2002,functional
49371,machine dbh,Iringa,vwc,2007,functional
67879,machine dbh,Manyara,water authority,2000,needs repair
49134,river,Morogoro,wug,2008,needs repair
42576,spring,Kagera,vwc,0,needs repair
8704,spring,Kilimanjaro,wua,2012,needs repair
54889,rainwater harvesting,Arusha,vwc,2010,functional
71552,spring,Iringa,wua,1990,functional
30616,rainwater harvesting,Kagera,other,0,functional
2122,river,Ruvuma,parastatal,1982,functional
25317,spring,Iringa,vwc,2008,functional
45032,river,Pwani,private operator,2008,functional
65451,spring,Kilimanjaro,water board,1972,functional
812,machine dbh,Dodoma,vwc,0,needs repair
73900,spring,Mara,vwc,1998,functional
59796,spring,Mbeya,vwc,0,functional
35507,spring,Kilimanjaro,water board,2003,functional
46712,hand dtw,Rukwa,vwc,1993,needs repair
12315,rainwater harvesting,Kagera,vwc,0,needs repair
12444,shallow well,Mbeya,vwc,0,functional
59322,shallow well,Iringa,vwc,0,functional
20003,machine dbh,Ruvuma,parastatal,2011,needs repair
16441,river,Kilimanjaro,water board,2003,functional
8655,machine dbh,Morogoro,vwc,1976,needs repair
50033,machine dbh,Manyara,vwc,2006,functional
58601,river,Morogoro,vwc,1984,needs repair
25342,rainwater harvesting,Morogoro,vwc,2000,needs repair
9970,machine dbh,Tabora,vwc,0,needs repair
46058,machine dbh,Kigoma,vwc,1989,needs repair
73371,machine dbh,Mwanza,vwc,0,needs repair
36152,river,Mbeya,wua,0,functional
52458,shallow well,Lindi,vwc,1961,needs repair
7434,machine dbh,Singida,vwc,1994,needs repair
61563,machine dbh,Singida,vwc,1960,needs repair
7559,machine dbh,Kagera,vwc,0,needs repair
33400,spring,Kilimanjaro,vwc,1972,needs repair
48782,river,Kigoma,vwc,1985,needs repair
39584,river,Iringa,wua,1978,needs repair
71897,spring,Iringa,vwc,1986,functional
54087,machine dbh,Mtwara,vwc,2012,needs repair
10486,spring,Arusha,vwc,1990,needs repair
26106,river,Pwani,private operator,2010,functional
29108,shallow well,Shinyanga,vwc,0,functional
1628,machine dbh,Kagera,vwc,0,needs repair
17504,spring,Iringa,vwc,2006,functional
31483,machine dbh,Dodoma,vwc,0,needs repair
18789,machine dbh,Tabora,vwc,0,functional
16081,spring,Tanga,vwc,1992,functional
4026,spring,Kilimanjaro,water board,2008,needs repair
31311,shallow well,Mbeya,vwc,0,functional
46516,shallow well,Shinyanga,wug,1996,needs repair
15805,spring,Arusha,vwc,1997,functional
66655,shallow well,Iringa,vwc,0,functional
9349,rainwater harvesting,Mwanza,vwc,0,functional
21742,shallow well,Shinyanga,wug,0,needs repair
14402,spring,Arusha,vwc,1960,functional
18105,machine dbh,Rukwa,vwc,1990,functional
16751,shallow well,Shinyanga,wug,0,needs repair
13812,river,Iringa,vwc,1980,functional
63093,shallow well,Morogoro,vwc,2008,needs repair
69980,shallow well,Mwanza,vwc,0,functional
70293,shallow well,Shinyanga,wug,0,needs repair
42442,machine dbh,Manyara,vwc,2008,needs repair
8533,river,Lindi,vwc,1980,needs repair
33740,spring,Tanga,vwc,1985,functional
14714,machine dbh,Dodoma,vwc,0,needs repair
63224,shallow well,Mwanza,vwc,0,needs repair
53673,shallow well,Mbeya,vwc,0,functional
65308,machine dbh,Mwanza,vwc,0,needs repair
66009,shallow well,Mtwara,vwc,1980,needs repair
39235,spring,Iringa,vwc,1974,functional
66129,shallow well,Tabora,vwc,0,needs repair
25803,shallow well,Kagera,vwc,0,needs repair
48058,machine dbh,Morogoro,vwc,2010,functional
30696,spring,Kilimanjaro,vwc,2012,functional
46511,shallow well,Mwanza,vwc,0,functional
7386,river,Arusha,vwc,2009,functional
15685,shallow well,Mbeya,vwc,0,needs repair
13302,spring,Iringa,vwc,1994,functional
59042,shallow well,Mwanza,vwc,0,functional
51343,spring,Kilimanjaro,vwc,1974,functional
8065,river,Mbeya,vwc,0,functional
30721,machine dbh,Singida,vwc,1991,functional
52407,shallow well,Shinyanga,wug,0,needs repair
32137,machine dbh,Dodoma,vwc,0,needs repair
49343,river,Ruvuma,vwc,1983,needs repair
16321,shallow well,Lindi,vwc,2009,needs repair
56700,spring,Kagera,vwc,0,needs repair
12698,spring,Kagera,vwc,0,functional
39943,machine dbh,Lindi,vwc,1979,needs repair
32654,shallow well,Mwanza,vwc,0,functional
73133,shallow well,Tanga,vwc,2005,functional
41088,spring,Mara,vwc,1998,functional
35961,machine dbh,Dodoma,water authority,0,functional
59657,river,Tanga,vwc,1976,needs repair
58496,spring,Manyara,vwc,2010,needs repair
21458,river,Morogoro,wug,1995,functional
25494,spring,Kilimanjaro,wua,2001,functional
2968,river,Tanga,vwc,1967,functional
40074,spring,Iringa,vwc,1995,functional
28252,spring,Iringa,vwc,2001,functional
24225,dam,Tabora,vwc,0,needs repair
20420,spring,Arusha,wua,2009,functional
33417,river,Manyara,vwc,2011,needs repair
9680,shallow well,Shinyanga,wug,0,functional
37385,river,Mbeya,wua,0,needs repair
5974,river,Kigoma,vwc,2006,needs repair
8232,shallow well,Morogoro,vwc,1998,needs repair
11474,river,Pwani,private operator,2002,needs repair
72319,river,Morogoro,vwc,1996,functional
49508,shallow well,Mbeya,vwc,0,needs repair
24289,shallow well,Mwanza,vwc,0,functional
58301,river,Iringa,wua,1978,functional
66500,spring,Mbeya,water authority,0,functional
35735,spring,Iringa,wua,1995,functional
65854,shallow well,Mbeya,vwc,0,needs repair
28762,shallow well,Ruvuma,vwc,1991,functional
8396,river,Lindi,wua,1983,functional
18913,spring,Mbeya,vwc,0,functional
72383,dam,Tabora,vwc,0,needs repair
17728,shallow well,Iringa,vwc,0,functional
51906,shallow well,Kagera,vwc,0,functional
2021,river,Mbeya,vwc,0,needs repair
21966,shallow well,Shinyanga,wug,0,functional
40337,machine dbh,Rukwa,vwc,1991,functional
67411,shallow well,Kagera,vwc,0,functional
34892,spring,Iringa,wua,1989,functional
30586,river,Morogoro,vwc,1982,functional
8974,river,Kagera,vwc,0,needs repair
60559,shallow well,Singida,wug,1998,needs repair
65585,spring,Mbeya,vwc,0,functional
33583,shallow well,Mbeya,vwc,0,needs repair
31249,river,Kigoma,water board,1982,functional
43580,shallow well,Shinyanga,parastatal,0,functional
38430,spring,Arusha,water board,2000,functional
32553,machine dbh,Lindi,vwc,2004,needs repair
56924,lake,Mwanza,vwc,0,needs repair
51216,river,Kigoma,vwc,2009,needs repair
29515,spring,Ruvuma,water board,2000,functional
64038,rainwater harvesting,Manyara,vwc,2001,needs repair
3748,shallow well,Mbeya,vwc,0,needs repair
72269,spring,Kilimanjaro,water board,1999,functional
276,lake,Mwanza,vwc,0,needs repair
46882,rainwater harvesting,Kilimanjaro,parastatal,2010,functional
26164,river,Pwani,wua,2003,functional
37901,shallow well,Morogoro,vwc,2004,functional
70320,spring,Manyara,wua,2008,functional
19220,spring,Manyara,vwc,2008,needs repair
20385,machine dbh,Pwani,vwc,0,functional
72058,machine dbh,Tanga,private operator,2007,functional
34446,dam,Tabora,vwc,0,needs repair
20892,shallow well,Pwani,vwc,2007,needs repair
56319,shallow well,Morogoro,vwc,1990,needs repair
12813,spring,Mbeya,vwc,0,needs repair
62732,shallow well,Shinyanga,wug,0,functional
22660,spring,Mtwara,vwc,2001,needs repair
29085,machine dbh,Singida,vwc,1980,needs repair
66776,shallow well,Ruvuma,wug,1987,functional
36854,hand dtw,Mbeya,vwc,0,functional
71452,dam,Mara,vwc,1964,needs repair
68870,river,Mbeya,wug,0,functional
43523,shallow well,Tabora,vwc,0,functional
14356,machine dbh,Mwanza,vwc,0,functional
22948,spring,Iringa,vwc,2006,functional
68729,river,Kigoma,water board,2002,functional
56379,river,Shinyanga,vwc,0,needs repair
3762,shallow well,Mwanza,private operator,0,functional
72328,shallow well,Shinyanga,wug,0,functional
68304,river,Pwani,private operator,2010,functional
5112,river,Mbeya,wug,0,functional
34753,shallow well,Kilimanjaro,vwc,1990,needs repair
63025,shallow well,Morogoro,vwc,1984,functional
54189,shallow well,Tanga,private operator,1999,needs repair
23416,spring,Iringa,vwc,2005,functional
50279,shallow well,Tanga,vwc,1983,needs repair
33985,spring,Mwanza,vwc,2000,needs repair
66397,dam,Pwani,private operator,2010,functional
5945,shallow well,Shinyanga,wug,0,functional
38193,machine dbh,Lindi,vwc,1994,functional
3527,shallow well,Mbeya,vwc,0,functional
9847,spring,Rukwa,company,1987,needs repair
45784,shallow well,Shinyanga,wug,0,needs repair
30950,shallow well,Shinyanga,wug,0,functional
16226,shallow well,Dodoma,wug,0,functional
73286,spring,Arusha,unknown,2009,functional
3317,shallow well,Mtwara,vwc,1975,needs repair
49681,river,Kigoma,wug,2005,needs repair
38850,shallow well,Mbeya,vwc,0,needs repair
27331,shallow well,Mara,wug,1998,needs repair
56797,spring,Kilimanjaro,vwc,1974,needs repair
68823,river,Ruvuma,vwc,1984,needs repair
6010,shallow well,Mwanza,vwc,0,functional
12542,shallow well,Tabora,vwc,0,needs repair
6485,spring,Kilimanjaro,water board,1999,functional
2804,spring,Kilimanjaro,water board,2001,functional
44943,spring,Iringa,vwc,1995,functional
10740,spring,Kagera,vwc,0,functional
60587,river,Morogoro,vwc,1972,needs repair
72968,machine dbh,Dodoma,vwc,0,functional
30986,spring,Iringa,wua,2009,functional
4487,spring,Morogoro,vwc,2006,needs repair
48512,river,Morogoro,vwc,1985,needs repair
29849,shallow well,Tabora,vwc,0,needs repair
45255,spring,Kilimanjaro,water board,1999,functional
36117,spring,Kagera,vwc,0,needs repair
56155,shallow well,Mwanza,vwc,0,needs repair
62319,river,Arusha,vwc,2002,functional
44905,spring,Arusha,vwc,2010,functional
13950,river,Ruvuma,vwc,1977,needs repair
54472,spring,Arusha,vwc,2000,functional
46398,shallow well,Morogoro,vwc,1995,needs repair
27121,lake,Kigoma,other,1971,needs repair
5569,spring,Kagera,vwc,0,functional
27338,machine dbh,Mtwara,vwc,1982,functional
67621,spring,Arusha,vwc,2000,functional
19359,shallow well,Mwanza,vwc,0,needs repair
5170,river,Morogoro,vwc,1982,needs repair
20197,shallow well,Shinyanga,wug,0,functional
72137,machine dbh,Rukwa,vwc,1991,functional
25141,shallow well,Mwanza,vwc,0,functional
16686,spring,Kagera,vwc,0,functional
52898,river,Arusha,vwc,2006,needs repair
39338,machine dbh,Kilimanjaro,wua,2011,functional
23073,shallow well,Kigoma,vwc,2009,functional
821,spring,Kilimanjaro,water board,2008,functional
2030,river,Morogoro,vwc,1973,needs repair
65807,shallow well,Mbeya,vwc,0,functional
67099,machine dbh,Ruvuma,vwc,1996,needs repair
70395,river,Shinyanga,wug,0,functional
17665,spring,Iringa,vwc,1994,functional
59622,machine dbh,Dar es Salaam,private operator,2010,functional
24955,spring,Arusha,parastatal,2007,functional
60293,spring,Iringa,vwc,0,needs repair
55108,shallow well,Mwanza,vwc,0,needs repair
